"","X1","R-Squared","AIC Score","BIC Score","ID","Model"
"757",1,NA,NA,NA,212,"Gompertz"
"758",2,NA,NA,NA,212,"Baranyi"
"759",3,NA,NA,NA,212,"Buchanan"
"760",4,0.992091768172523,7.46546423022922,5.01064167470878,212,"Quadratic"
"761",5,1,-Inf,-Inf,212,"Polynomial"
"762",6,0.959036489048897,12.0445741230097,10.2034572063694,212,"Linear"
"763",1,NA,NA,NA,213,"Gompertz"
"764",2,NA,NA,NA,213,"Baranyi"
"765",3,NA,NA,NA,213,"Buchanan"
"766",4,1,-Inf,-Inf,213,"Quadratic"
"767",5,NA,NA,NA,213,"Polynomial"
"768",6,0.940681209329765,11.1614433816484,8.4572802476527,213,"Linear"
"769",1,0.991013888574521,10.9186845028357,9.87748184897599,214,"Gompertz"
"770",2,0.995304909503686,7.02370756511218,5.98250491125246,214,"Baranyi"
"771",3,NA,NA,NA,214,"Buchanan"
"772",4,0.938744414485702,20.4349334640481,19.6019713409603,214,"Quadratic"
"773",5,0.996597190476031,5.09221176589254,4.05100911203282,214,"Polynomial"
"774",6,0.755494494233968,26.7400302028157,26.1153086104998,214,"Linear"
"775",1,0.995582846717347,7.4020815535048,6.36087889964507,215,"Gompertz"
"776",2,NA,NA,NA,215,"Baranyi"
"777",3,NA,NA,NA,215,"Buchanan"
"778",4,0.971633547605476,16.5603521034467,15.7273899803589,215,"Quadratic"
"779",5,0.986902048732453,13.9238439012259,12.8826412473662,215,"Polynomial"
"780",6,0.673713889575962,29.215756758932,28.5910351666161,215,"Linear"
"781",1,0.563262437235471,72.3414173123574,77.0636122081896,216,"Gompertz"
"782",2,NA,NA,NA,216,"Baranyi"
"783",3,NA,NA,NA,216,"Buchanan"
"784",4,0.98611449263656,4.82016789700421,8.59792381366997,216,"Quadratic"
"785",5,0.987225879196954,5.23510527649,9.9573001723222,216,"Polynomial"
"786",6,0.9200271081314,36.0861671342463,38.9194840717456,216,"Linear"
"787",1,0.599224521086645,51.3489158003138,54.1736625876215,217,"Gompertz"
"788",2,NA,NA,NA,217,"Baranyi"
"789",3,NA,NA,NA,217,"Buchanan"
"790",4,0.958832553360691,19.7641196032686,22.0239170331147,217,"Quadratic"
"791",5,0.974410738165055,15.5829444731513,18.407691260459,217,"Polynomial"
"792",6,0.740903809660766,41.6782900145393,43.3731380869239,217,"Linear"
"793",1,0.997368447034295,-4.35522082394867,-4.62567007867211,218,"Gompertz"
"794",2,0.99524540858499,-0.214464542174676,-0.484913796898111,218,"Baranyi"
"795",3,NA,NA,NA,218,"Buchanan"
"796",4,0.960256029980167,12.6489670276381,12.4326076238594,218,"Quadratic"
"797",5,0.960415612276317,14.6208036416386,14.3503543869152,218,"Polynomial"
"798",6,0.778601296709634,22.6715162475418,22.5092466947077,218,"Linear"
"799",1,0.99703274299813,-9.10856154733348,-7.59563608236325,219,"Gompertz"
"800",2,0.994326449386669,-2.62678980186118,-1.11386433689094,219,"Baranyi"
"801",3,0.994324973668845,-2.62418909193907,-1.11126362696884,219,"Buchanan"
"802",4,0.916689102935242,22.2408524531914,23.4511928251676,219,"Quadratic"
"803",5,0.951854289171135,18.7573794251556,20.2703048901259,219,"Polynomial"
"804",6,0.545895827371044,37.1983251444862,38.1060804234684,219,"Linear"
"805",1,0.994531801068374,-73.8252258531938,-67.1642033023178,22,"Gompertz"
"806",2,NA,NA,NA,22,"Baranyi"
"807",3,0.957698829784905,-16.540993223208,-9.87997067233199,22,"Buchanan"
"808",4,0.984035246019904,-45.8250705817686,-40.4962525410677,22,"Quadratic"
"809",5,0.992860666141632,-66.3584609365746,-59.6974383856986,22,"Polynomial"
"810",6,0.858383859121603,13.2915583600708,17.2881718905965,22,"Linear"
"811",1,NA,NA,NA,220,"Gompertz"
"812",2,0.235123994940449,-124.394737826446,-120.228671106165,220,"Baranyi"
